total_load_kwh,total_pv_kwh,pv_curtailed_kwh,pv_used_kwh,energy_not_served_kwh,self_sufficiency_percent,pv_utilization_percent,throughput_charge_kwh,throughput_discharge_kwh,estimated_full_cycles,loss_of_load_hours,max_contiguous_lol_hours,diag_pv_points,diag_load_points,diag_pv_step_seconds,diag_load_step_seconds,diag_target_freq,diag_target_step_hours,diag_pv_mean_before,diag_pv_mean_after,diag_load_mean_before,diag_load_mean_after,diag_interp,capacity_kwh,power_kw
67223.5,65481.1,2736.07,62745.03,5789.63,91.0,96.0,22356.61,21045.45,9.33,2209,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1150,30.0
67223.5,65481.1,2689.2,62791.91,5727.23,91.0,96.0,22403.49,21107.85,8.96,2177,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1200,30.0
67223.5,65481.1,2642.32,62838.78,5664.83,92.0,96.0,22450.36,21170.25,8.62,2172,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1250,30.0
67223.5,65481.1,2595.45,62885.66,5602.43,92.0,96.0,22497.24,21232.65,8.31,2141,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1300,30.0
67223.5,65481.1,2548.57,62932.53,5540.03,92.0,96.0,22544.11,21295.05,8.02,2127,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1350,30.0
67223.5,65481.1,2501.7,62979.41,5477.63,92.0,96.0,22590.99,21357.45,7.75,2075,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1400,30.0
67223.5,65481.1,2454.82,63026.28,5415.23,92.0,96.0,22637.86,21419.85,7.49,2040,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1450,30.0
67223.5,65481.1,2407.95,63073.16,5352.83,92.0,96.0,22684.74,21482.25,7.26,2032,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1500,30.0
67223.5,65481.1,2361.07,63120.03,5290.43,92.0,96.0,22731.61,21544.65,7.04,2002,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1550,30.0
67223.5,65481.1,2314.2,63166.91,5228.03,92.0,96.0,22778.49,21607.05,6.83,1997,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1600,30.0
67223.5,65481.1,2267.32,63213.78,5165.63,92.0,97.0,22825.36,21669.45,6.64,1965,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1650,30.0
67223.5,65481.1,2220.45,63260.66,5103.23,92.0,97.0,22872.24,21731.85,6.46,1959,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1700,30.0
67223.5,65481.1,2173.57,63307.53,5040.83,93.0,97.0,22919.11,21794.25,6.29,1928,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1750,30.0
67223.5,65481.1,2126.7,63354.41,4978.43,93.0,97.0,22965.99,21856.65,6.12,1894,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1800,30.0
67223.5,65481.1,2079.82,63401.28,4916.03,93.0,97.0,23012.86,21919.05,5.97,1887,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1850,30.0
67223.5,65481.1,2032.95,63448.16,4853.63,93.0,97.0,23059.74,21981.45,5.83,1842,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1900,30.0
67223.5,65481.1,1986.07,63495.03,4791.23,93.0,97.0,23106.61,22043.85,5.69,1819,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,1950,30.0
67223.5,65481.1,1939.2,63541.91,4728.83,93.0,97.0,23153.49,22106.25,5.56,1783,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2000,30.0
67223.5,65481.1,1892.32,63588.78,4666.43,93.0,97.0,23200.36,22168.65,5.43,1750,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2050,30.0
67223.5,65481.1,1845.45,63635.66,4604.03,93.0,97.0,23247.24,22231.05,5.31,1745,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2100,30.0
67223.5,65481.1,1798.57,63682.53,4541.63,93.0,97.0,23294.11,22293.45,5.2,1714,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2150,30.0
67223.5,65481.1,1751.7,63729.41,4479.23,93.0,97.0,23340.99,22355.85,5.09,1684,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2200,30.0
67223.5,65481.1,1704.82,63776.28,4416.83,93.0,97.0,23387.86,22418.25,4.99,1674,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2250,30.0
67223.5,65481.1,1657.95,63823.16,4354.43,94.0,97.0,23434.74,22480.65,4.89,1639,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2300,30.0
67223.5,65481.1,1611.07,63870.03,4292.03,94.0,98.0,23481.61,22543.05,4.8,1607,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2350,30.0
67223.5,65481.1,1564.2,63916.91,4229.63,94.0,98.0,23528.49,22605.45,4.71,1577,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2400,30.0
67223.5,65481.1,1517.32,63963.78,4167.23,94.0,98.0,23575.36,22667.85,4.62,1571,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2450,30.0
67223.5,65481.1,1470.45,64010.66,4104.83,94.0,98.0,23622.24,22730.25,4.54,1530,42,8760,17540,3600.0,1800.0,30min,0.5,7.475011701700619,7.455012524266798,6.663625997719499,7.653384186258325,linear,2500,30.0
