total_load_kwh,total_pv_kwh,pv_curtailed_kwh,pv_used_kwh,energy_not_served_kwh,self_sufficiency_percent,pv_utilization_percent,throughput_charge_kwh,throughput_discharge_kwh,estimated_full_cycles,loss_of_load_hours,max_contiguous_lol_hours,diag_pv_points,diag_load_points,diag_pv_step_seconds,diag_load_step_seconds,diag_target_freq,diag_target_step_hours,diag_pv_mean_before,diag_pv_mean_after,diag_load_mean_before,diag_load_mean_after,diag_interp,capacity_kwh,power_kw
142708.0,305578.33,160430.88,145147.45,316.02,100.0,47.0,32316.0,29560.52,23.69,56,18,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,650,60.0
142708.0,305578.33,160337.79,145240.53,254.24,100.0,48.0,32409.08,29622.31,22.04,34,17,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,700,60.0
142708.0,305578.33,160264.88,145313.45,211.04,100.0,48.0,32482.0,29665.51,20.6,33,16,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,750,60.0
142708.0,305578.33,160191.96,145386.37,167.84,100.0,48.0,32554.91,29708.71,19.34,31,15,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,800,60.0
142708.0,305578.33,160119.04,145459.28,124.64,100.0,48.0,32627.83,29751.91,18.23,30,15,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,850,60.0
142708.0,305578.33,160046.13,145532.2,81.44,100.0,48.0,32700.75,29795.11,17.24,28,14,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,900,60.0
142708.0,305578.33,159973.21,145605.12,38.24,100.0,48.0,32773.66,29838.31,16.36,27,13,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,950,60.0
142708.0,305578.33,159905.68,145672.65,0.0,100.0,48.0,32841.2,29876.55,15.56,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1000,60.0
142708.0,305578.33,159879.63,145698.69,0.0,100.0,48.0,32867.24,29876.55,14.82,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1050,60.0
142708.0,305578.33,159853.59,145724.73,0.0,100.0,48.0,32893.28,29876.55,14.15,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1100,60.0
142708.0,305578.33,159827.55,145750.77,0.0,100.0,48.0,32919.32,29876.55,13.53,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1150,60.0
142708.0,305578.33,159801.51,145776.82,0.0,100.0,48.0,32945.36,29876.55,12.97,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1200,60.0
142708.0,305578.33,159775.47,145802.86,0.0,100.0,48.0,32971.4,29876.55,12.45,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1250,60.0
142708.0,305578.33,159749.43,145828.9,0.0,100.0,48.0,32997.45,29876.55,11.97,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1300,60.0
142708.0,305578.33,159723.38,145854.94,0.0,100.0,48.0,33023.49,29876.55,11.53,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1350,60.0
142708.0,305578.33,159697.34,145880.98,0.0,100.0,48.0,33049.53,29876.55,11.11,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1400,60.0
142708.0,305578.33,159671.3,145907.02,0.0,100.0,48.0,33075.57,29876.55,10.73,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1450,60.0
142708.0,305578.33,159645.26,145933.07,0.0,100.0,48.0,33101.61,29876.55,10.37,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1500,60.0
142708.0,305578.33,159619.22,145959.11,0.0,100.0,48.0,33127.65,29876.55,10.04,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1550,60.0
142708.0,305578.33,159593.18,145985.15,0.0,100.0,48.0,33153.7,29876.55,9.73,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1600,60.0
142708.0,305578.33,159567.13,146011.19,0.0,100.0,48.0,33179.74,29876.55,9.43,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1650,60.0
142708.0,305578.33,159541.09,146037.23,0.0,100.0,48.0,33205.78,29876.55,9.15,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1700,60.0
142708.0,305578.33,159515.05,146063.27,0.0,100.0,48.0,33231.82,29876.55,8.89,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1750,60.0
142708.0,305578.33,159489.01,146089.32,0.0,100.0,48.0,33257.86,29876.55,8.64,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1800,60.0
142708.0,305578.33,159462.97,146115.36,0.0,100.0,48.0,33283.9,29876.55,8.41,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1850,60.0
142708.0,305578.33,159436.93,146141.4,0.0,100.0,48.0,33309.95,29876.55,8.19,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1900,60.0
142708.0,305578.33,159410.88,146167.44,0.0,100.0,48.0,33335.99,29876.55,7.98,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,1950,60.0
142708.0,305578.33,159384.84,146193.48,0.0,100.0,48.0,33362.03,29876.55,7.78,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2000,60.0
142708.0,305578.33,159358.8,146219.52,0.0,100.0,48.0,33388.07,29876.55,7.59,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2050,60.0
142708.0,305578.33,159332.76,146245.57,0.0,100.0,48.0,33414.11,29876.55,7.41,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2100,60.0
142708.0,305578.33,159306.72,146271.61,0.0,100.0,48.0,33440.15,29876.55,7.24,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2150,60.0
142708.0,305578.33,159280.68,146297.65,0.0,100.0,48.0,33466.2,29876.55,7.07,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2200,60.0
142708.0,305578.33,159254.63,146323.69,0.0,100.0,48.0,33492.24,29876.55,6.92,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2250,60.0
142708.0,305578.33,159228.59,146349.73,0.0,100.0,48.0,33518.28,29876.55,6.77,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2300,60.0
142708.0,305578.33,159202.55,146375.77,0.0,100.0,48.0,33544.32,29876.55,6.62,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2350,60.0
142708.0,305578.33,159176.51,146401.82,0.0,100.0,48.0,33570.36,29876.55,6.48,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2400,60.0
142708.0,305578.33,159150.47,146427.86,0.0,100.0,48.0,33596.4,29876.55,6.35,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2450,60.0
142708.0,305578.33,159124.43,146453.9,0.0,100.0,48.0,33622.45,29876.55,6.22,0,0,8760,17540,3600.0,1800.0,30min,0.5,34.88337058663565,34.7900411383763,14.26921322690992,16.247281835259294,linear,2500,60.0
