total_load_kwh,total_pv_kwh,pv_curtailed_kwh,pv_used_kwh,energy_not_served_kwh,self_sufficiency_percent,pv_utilization_percent,throughput_charge_kwh,throughput_discharge_kwh,estimated_full_cycles,loss_of_load_hours,max_contiguous_lol_hours,diag_pv_points,diag_load_points,diag_pv_step_seconds,diag_load_step_seconds,diag_target_freq,diag_target_step_hours,diag_pv_mean_before,diag_pv_mean_after,diag_load_mean_before,diag_load_mean_after,diag_interp,capacity_kwh,power_kw
71473.5,87308.09,15784.93,71523.16,1611.44,98.0,82.0,22598.34,20937.23,15.5,782,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,700,30.0
71473.5,87308.09,15672.75,71635.34,1488.85,98.0,82.0,22710.51,21059.82,14.53,668,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,750,30.0
71473.5,87308.09,15582.77,71725.33,1386.72,98.0,82.0,22800.5,21161.95,13.68,608,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,800,30.0
71473.5,87308.09,15535.89,71772.2,1324.32,98.0,82.0,22847.38,21224.35,12.9,578,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,850,30.0
71473.5,87308.09,15489.02,71819.08,1261.92,98.0,82.0,22894.25,21286.75,12.21,546,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,900,30.0
71473.5,87308.09,15442.14,71865.95,1199.52,98.0,82.0,22941.13,21349.15,11.59,508,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,950,30.0
71473.5,87308.09,15395.27,71912.83,1137.12,98.0,82.0,22988.0,21411.55,11.03,479,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1000,30.0
71473.5,87308.09,15348.39,71959.7,1074.72,98.0,82.0,23034.88,21473.95,10.53,474,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1050,30.0
71473.5,87308.09,15301.52,72006.58,1012.32,99.0,82.0,23081.75,21536.35,10.07,441,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1100,30.0
71473.5,87308.09,15254.64,72053.45,949.92,99.0,83.0,23128.63,21598.75,9.65,408,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1150,30.0
71473.5,87308.09,15207.77,72100.33,887.52,99.0,83.0,23175.5,21661.15,9.27,376,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1200,30.0
71473.5,87308.09,15160.89,72147.2,825.12,99.0,83.0,23222.38,21723.55,8.92,344,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1250,30.0
71473.5,87308.09,15114.02,72194.08,762.72,99.0,83.0,23269.25,21785.95,8.59,331,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1300,30.0
71473.5,87308.09,15067.14,72240.95,700.32,99.0,83.0,23316.13,21848.35,8.29,298,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1350,30.0
71473.5,87308.09,15020.27,72287.83,637.92,99.0,83.0,23363.0,21910.75,8.01,265,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1400,30.0
71473.5,87308.09,14973.39,72334.7,575.52,99.0,83.0,23409.88,21973.15,7.75,258,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1450,30.0
71473.5,87308.09,14926.52,72381.58,513.12,99.0,83.0,23456.75,22035.55,7.51,252,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1500,30.0
71473.5,87308.09,14879.64,72428.45,450.72,99.0,83.0,23503.63,22097.95,7.28,230,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1550,30.0
71473.5,87308.09,14832.77,72475.33,388.32,99.0,83.0,23550.5,22160.35,7.07,152,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1600,30.0
71473.5,87308.09,14785.89,72522.2,325.92,100.0,83.0,23597.38,22222.75,6.86,136,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1650,30.0
71473.5,87308.09,14739.02,72569.08,297.21,100.0,83.0,23644.25,22251.46,6.68,113,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1700,30.0
71473.5,87308.09,14692.14,72615.95,278.01,100.0,83.0,23691.13,22270.66,6.5,112,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1750,30.0
71473.5,87308.09,14645.27,72662.83,258.81,100.0,83.0,23738.0,22289.86,6.33,84,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1800,30.0
71473.5,87308.09,14598.39,72709.7,239.61,100.0,83.0,23784.88,22309.06,6.17,82,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1850,30.0
71473.5,87308.09,14551.52,72756.58,220.41,100.0,83.0,23831.75,22328.26,6.02,80,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1900,30.0
71473.5,87308.09,14504.64,72803.45,201.21,100.0,83.0,23878.63,22347.46,5.88,79,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,1950,30.0
71473.5,87308.09,14457.77,72850.33,182.01,100.0,83.0,23925.5,22366.66,5.74,77,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2000,30.0
71473.5,87308.09,14410.89,72897.2,162.81,100.0,83.0,23972.38,22385.86,5.61,76,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2050,30.0
71473.5,87308.09,14364.02,72944.08,143.61,100.0,84.0,24019.25,22405.06,5.49,75,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2100,30.0
71473.5,87308.09,14317.14,72990.95,124.41,100.0,84.0,24066.13,22424.26,5.37,46,23,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2150,30.0
71473.5,87308.09,14270.27,73037.83,105.21,100.0,84.0,24113.0,22443.46,5.26,38,19,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2200,30.0
71473.5,87308.09,14223.39,73084.7,86.01,100.0,84.0,24159.88,22462.66,5.15,33,16,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2250,30.0
71473.5,87308.09,14176.52,73131.58,66.81,100.0,84.0,24206.75,22481.86,5.05,32,16,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2300,30.0
71473.5,87308.09,14129.64,73178.45,47.61,100.0,84.0,24253.63,22501.06,4.95,30,15,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2350,30.0
71473.5,87308.09,14082.77,73225.33,28.41,100.0,84.0,24300.5,22520.26,4.86,29,14,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2400,30.0
71473.5,87308.09,14035.89,73272.2,9.21,100.0,84.0,24347.38,22539.46,4.77,20,10,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2450,30.0
71473.5,87308.09,13999.85,73308.24,0.0,100.0,84.0,24383.41,22548.67,4.68,0,0,8760,17540,3600.0,1800.0,30min,0.5,9.966677310476156,9.940011753830605,7.148232611174459,8.13724597256219,linear,2500,30.0
